date,invoice,cod_customer,cod_product,amount
2018-11-29,2769,1363,8,2
2018-11-29,2770,1395,6,1
2018-11-29,2771,1529,3,1
2018-11-29,2772,1834,11,3
2018-11-29,2773,1844,2,2
2018-11-29,2773,1844,10,3
2018-11-29,2773,1844,11,4
2018-11-30,2774,1124,6,3
2018-11-30,2775,1252,4,3
2018-11-30,2776,1332,6,1
2018-11-30,2777,1368,11,3
2018-11-30,2778,1901,7,1
2018-11-30,2778,1901,11,9
2018-11-30,2779,1958,1,4
2018-11-30,2779,1958,6,1
2018-11-30,2779,1958,7,3
2018-11-30,2780,1981,7,3
2018-11-30,2780,1981,10,9
2018-11-30,2780,1981,11,1
2018-12-01,2781,1036,4,2
2018-12-01,2781,1036,9,3
2018-12-01,2781,1036,11,5
2018-12-01,2782,1043,6,4
2018-12-01,2782,1043,9,3
2018-12-01,2783,1073,10,8
2018-12-01,2784,1081,3,1
2018-12-01,2784,1081,10,3
2018-12-01,2785,1099,8,7
2018-12-01,2786,1201,2,6
2018-12-01,2786,1201,3,6
2018-12-01,2786,1201,8,3
2018-12-01,2786,1201,11,3
2018-12-01,2787,1214,4,6
2018-12-01,2788,1439,7,3
2018-12-01,2789,1710,4,8
2018-12-01,2790,1771,4,3
2018-12-01,2791,1773,3,2
2018-12-01,2792,1819,11,1
2018-12-01,2793,1931,8,4
2018-12-01,2794,1934,1,5
2018-12-02,2795,1073,11,1
2018-12-02,2796,1079,2,2
2018-12-02,2797,1113,4,4
2018-12-02,2798,1115,11,5
2018-12-02,2799,1149,2,2
2018-12-02,2799,1149,4,1
2018-12-02,2799,1149,7,4
2018-12-02,2799,1149,11,2
2018-12-02,2800,1256,6,1
2018-12-02,2801,1323,1,1
2018-12-02,2801,1323,4,3
2018-12-02,2802,1618,1,3
2018-12-02,2803,1651,5,2
2018-12-02,2804,1812,6,1
2018-12-02,2805,1843,8,1
2018-12-02,2806,1928,1,2
2018-12-02,2807,1983,3,4
2018-12-02,2807,1983,7,7
2018-12-03,2808,1282,2,2
2018-12-03,2808,1282,8,3
2018-12-03,2809,1292,11,7
2018-12-03,2810,1348,11,2
2018-12-03,2811,1554,6,2
2018-12-03,2811,1554,8,3
2018-12-03,2812,1561,7,2
2018-12-04,2813,1154,4,3
2018-12-04,2813,1154,11,4
2018-12-04,2814,1449,3,5
2018-12-04,2814,1449,11,2
2018-12-04,2815,1536,6,3
2018-12-04,2816,1921,4,3
2018-12-04,2817,1926,1,6
2018-12-04,2817,1926,4,6
2018-12-04,2817,1926,9,1
2018-12-05,2818,1134,2,3
2018-12-05,2818,1134,3,2
2018-12-05,2818,1134,6,1
2018-12-05,2818,1134,9,4
2018-12-05,2819,1310,4,3
2018-12-05,2819,1310,10,9
2018-12-05,2820,1609,1,8
2018-12-05,2821,1658,2,4
2018-12-05,2821,1658,7,3
2018-12-05,2822,1681,6,3
2018-12-05,2822,1681,9,3
2018-12-05,2822,1681,10,8
2018-12-05,2823,1712,1,8
2018-12-05,2823,1712,3,4
2018-12-05,2823,1712,8,4
2018-12-05,2824,1925,4,1
2018-12-05,2825,1961,6,4
2018-12-06,2826,1091,4,9
2018-12-06,2827,1158,8,4
2018-12-06,2828,1492,2,4
2018-12-06,2829,1506,3,2
2018-12-06,2829,1506,7,9
2018-12-06,2829,1506,8,8
2018-12-06,2829,1506,9,4
2018-12-06,2830,1732,4,3
2018-12-06,2831,1845,4,3
2018-12-07,2832,1171,11,5
2018-12-07,2833,1518,1,3
2018-12-07,2834,1661,7,6
2018-12-07,2835,1732,4,5
2018-12-07,2835,1732,11,1
2018-12-07,2836,1951,6,4
2018-12-07,2837,1984,4,4
2018-12-08,2838,1143,1,1
2018-12-08,2839,1298,1,3
2018-12-08,2839,1298,5,1
2018-12-08,2840,1413,1,6
2018-12-08,2840,1413,3,1
2018-12-08,2841,1631,2,3
2018-12-08,2841,1631,5,4
2018-12-08,2841,1631,7,4
2018-12-08,2841,1631,10,4
2018-12-09,2842,1089,6,5
2018-12-09,2843,1113,6,2
2018-12-09,2844,1250,5,6
2018-12-09,2845,1357,4,2
2018-12-09,2846,1625,6,7
2018-12-09,2846,1625,9,1
2018-12-09,2847,1719,8,1
2018-12-09,2847,1719,9,1
2018-12-09,2847,1719,11,2
2018-12-09,2848,1742,1,4
2018-12-09,2848,1742,2,9
2018-12-09,2848,1742,4,3
2018-12-09,2848,1742,7,4
2018-12-09,2848,1742,8,3
2018-12-09,2848,1742,11,4
2018-12-09,2849,1838,5,3
2018-12-09,2850,1958,3,2
2018-12-10,2851,1281,10,2
2018-12-10,2851,1281,11,2
2018-12-10,2852,1313,10,3
2018-12-10,2853,1553,1,1
2018-12-10,2853,1553,11,4
2018-12-10,2854,1632,2,3
2018-12-10,2854,1632,3,1
2018-12-10,2855,1883,7,4
2018-12-10,2855,1883,10,4
2018-12-10,2856,1897,6,4
2018-12-10,2857,1999,6,2
2018-12-11,2858,1057,3,3
2018-12-11,2858,1057,6,3
2018-12-11,2859,1261,1,3
2018-12-11,2859,1261,9,4
2018-12-11,2859,1261,11,1
2018-12-11,2860,1379,11,3
2018-12-11,2861,1707,2,3
2018-12-11,2861,1707,8,1
2018-12-11,2861,1707,11,9
2018-12-11,2862,1712,6,1
2018-12-11,2863,1794,2,4
2018-12-11,2863,1794,11,1
2018-12-11,2864,1992,5,1
2018-12-11,2864,1992,8,6
2018-12-12,2865,1065,2,9
2018-12-12,2865,1065,6,3
2018-12-12,2865,1065,9,3
2018-12-12,2866,1201,7,4
2018-12-12,2866,1201,9,1
2018-12-12,2867,1464,3,1
2018-12-12,2868,1853,3,8
2018-12-12,2868,1853,4,4
2018-12-12,2869,1856,10,5
2018-12-12,2870,1950,5,1
2018-12-12,2871,1986,8,6
2018-12-13,2872,1063,2,2
2018-12-13,2873,1078,5,1
2018-12-13,2873,1078,6,4
2018-12-13,2874,1569,5,2
2018-12-13,2874,1569,10,6
2018-12-13,2875,1713,5,1
2018-12-13,2876,1723,2,3
2018-12-13,2877,1737,11,2
2018-12-13,2878,1888,10,5
2018-12-14,2879,1290,8,3
2018-12-14,2880,1347,1,4
2018-12-14,2881,1641,6,1
2018-12-14,2882,1711,3,2
2018-12-14,2883,1861,6,6
2018-12-14,2883,1861,11,4
2018-12-14,2884,1877,3,4
2018-12-15,2885,1011,2,2
2018-12-15,2886,1024,2,9
2018-12-15,2887,1280,10,2
2018-12-15,2888,1317,8,4
2018-12-15,2889,1493,2,9
2018-12-15,2889,1493,7,4
2018-12-15,2889,1493,10,3
2018-12-15,2890,1498,7,2
2018-12-15,2891,1529,1,3
2018-12-15,2892,1588,5,4
2018-12-15,2893,1769,1,2
2018-12-15,2893,1769,4,2
2018-12-15,2893,1769,11,1
2018-12-16,2894,1037,8,2
2018-12-16,2895,1327,11,9
2018-12-16,2896,1398,1,3
2018-12-16,2896,1398,2,3
2018-12-16,2896,1398,4,1
2018-12-16,2896,1398,9,1
2018-12-16,2897,1519,4,8
2018-12-16,2897,1519,10,5
2018-12-16,2898,1586,3,6
2018-12-16,2899,1677,1,3
2018-12-16,2900,1876,10,1
2018-12-16,2901,1940,2,8
2018-12-16,2901,1940,4,4
2018-12-17,2902,1151,6,1
2018-12-17,2903,1419,6,2
2018-12-17,2904,1429,4,4
2018-12-17,2905,1463,2,4
2018-12-17,2906,1563,5,8
2018-12-17,2907,1896,4,1
2018-12-17,2908,1942,11,1
2018-12-18,2909,1104,3,1
2018-12-18,2910,1152,1,2
2018-12-18,2911,1342,7,1
2018-12-18,2912,1460,3,3
2018-12-18,2913,1541,6,4
2018-12-18,2913,1541,7,2
2018-12-18,2914,1548,5,4
2018-12-18,2915,1950,2,3
2018-12-18,2915,1950,6,1
2018-12-19,2916,1260,6,2
2018-12-19,2916,1260,10,3
2018-12-19,2916,1260,11,1
2018-12-19,2917,1306,9,3
2018-12-19,2918,1391,1,8
2018-12-19,2919,1404,4,1
2018-12-19,2920,1717,10,1
2018-12-19,2921,1757,3,2
2018-12-19,2921,1757,7,2
2018-12-20,2922,1011,1,3
2018-12-20,2923,1116,11,4
2018-12-20,2924,1338,1,4
2018-12-20,2925,1403,6,3
2018-12-20,2925,1403,7,5
2018-12-20,2925,1403,8,4
2018-12-20,2926,1511,11,6
2018-12-20,2927,1580,8,2
2018-12-20,2928,1683,9,2
2018-12-20,2929,1775,1,2
2018-12-20,2930,1787,2,5
2018-12-21,2931,1164,1,3
2018-12-21,2931,1164,2,4
2018-12-21,2931,1164,5,3
2018-12-21,2931,1164,6,2
2018-12-21,2931,1164,9,5
2018-12-21,2932,1195,11,3
2018-12-21,2933,1351,2,2
2018-12-21,2933,1351,4,1
2018-12-21,2934,1426,5,2
2018-12-21,2935,1554,2,4
2018-12-21,2935,1554,4,8
2018-12-21,2935,1554,5,8
2018-12-21,2936,1584,5,4
2018-12-21,2937,1630,9,1
2018-12-21,2938,1652,10,4
2018-12-21,2939,1740,11,4
2018-12-21,2940,1831,3,2
2018-12-22,2941,1167,7,9
2018-12-22,2942,1195,6,4
2018-12-22,2943,1290,1,4
2018-12-22,2943,1290,6,1
2018-12-22,2944,1501,3,3
2018-12-22,2944,1501,4,4
2018-12-22,2945,1551,6,1
2018-12-22,2946,1561,2,4
2018-12-22,2947,1870,11,5
2018-12-23,2948,1056,9,7
2018-12-23,2949,1560,2,1
2018-12-23,2949,1560,4,1
2018-12-23,2949,1560,5,1
2018-12-23,2949,1560,10,7
2018-12-23,2950,1790,1,7
2018-12-23,2950,1790,7,2
2018-12-23,2951,1793,6,3
2018-12-23,2951,1793,9,3
2018-12-23,2952,1814,8,4
2018-12-24,2953,1069,7,3
2018-12-24,2954,1126,3,4
2018-12-24,2954,1126,7,3
2018-12-24,2955,1129,5,6
2018-12-24,2956,1251,2,4
2018-12-24,2957,1275,10,1
2018-12-24,2958,1333,5,1
2018-12-24,2958,1333,10,3
2018-12-24,2959,1612,3,3
2018-12-24,2959,1612,5,5
2018-12-24,2959,1612,7,1
2018-12-24,2960,1688,11,2
2018-12-24,2961,1709,4,3
2018-12-24,2962,1739,5,6
2018-12-24,2962,1739,8,1
2018-12-24,2963,1778,1,8
2018-12-24,2964,1912,1,4
2018-12-24,2964,1912,3,1
2018-12-24,2964,1912,4,4
2018-12-24,2964,1912,8,4
2018-12-25,2965,1023,8,2
2018-12-25,2966,1076,4,2
2018-12-25,2966,1076,9,4
2018-12-25,2967,1099,4,1
2018-12-25,2968,1114,3,2
2018-12-25,2968,1114,5,4
2018-12-25,2969,1160,1,2
2018-12-25,2970,1217,3,2
2018-12-25,2970,1217,9,4
2018-12-25,2971,1234,5,4
2018-12-25,2971,1234,11,4
2018-12-25,2972,1365,5,3
2018-12-25,2973,1392,7,2
2018-12-25,2974,1503,11,4
2018-12-25,2975,1542,2,3
2018-12-25,2975,1542,5,3
2018-12-25,2975,1542,7,3
2018-12-25,2975,1542,9,1
2018-12-25,2976,1663,3,4
2018-12-25,2976,1663,10,4
2018-12-25,2977,1776,8,3
2018-12-25,2978,1818,5,4
2018-12-25,2978,1818,7,1
2018-12-25,2979,1929,2,2
2018-12-25,2979,1929,3,3
2018-12-26,2980,1163,11,3
2018-12-26,2981,1184,3,1
2018-12-26,2981,1184,8,7
2018-12-26,2982,1209,1,3
2018-12-26,2982,1209,3,2
2018-12-26,2982,1209,8,2
2018-12-26,2983,1907,4,3
2018-12-26,2984,1981,11,1
2018-12-27,2985,1052,3,2
2018-12-27,2985,1052,8,2
2018-12-27,2985,1052,10,3
2018-12-27,2985,1052,11,2
2018-12-27,2986,1109,5,3
2018-12-27,2987,1217,3,3
2018-12-27,2988,1219,11,3
2018-12-27,2989,1558,5,9
2018-12-27,2989,1558,6,4
2018-12-27,2989,1558,9,2
2018-12-27,2990,1592,7,4
2018-12-27,2991,1703,8,3
2018-12-27,2992,1797,9,4
2018-12-27,2993,1840,7,8
2018-12-27,2994,1862,6,6
2018-12-27,2995,1876,1,2
2018-12-27,2996,1933,4,2
2018-12-28,2997,1017,9,3
2018-12-28,2998,1092,4,1
2018-12-28,2998,1092,9,1
2018-12-28,2999,1209,7,3
2018-12-28,2999,1209,9,4
2018-12-28,3000,1215,2,1
2018-12-28,3001,1222,10,6
2018-12-28,3002,1295,2,7
2018-12-28,3002,1295,3,5
2018-12-28,3003,1358,1,2
2018-12-28,3004,1483,7,4
2018-12-28,3005,1590,2,2
2018-12-28,3006,1754,1,2
2018-12-28,3006,1754,5,3
2018-12-28,3007,1892,5,3
2018-12-28,3007,1892,9,4
2018-12-29,3008,1013,5,2
2018-12-29,3008,1013,10,1
2018-12-29,3009,1123,11,2
2018-12-29,3010,1210,2,1
2018-12-29,3010,1210,8,2
2018-12-29,3011,1233,1,3
2018-12-29,3011,1233,11,5
2018-12-29,3012,1308,7,4
2018-12-29,3013,1321,9,1
2018-12-29,3014,1334,5,4
2018-12-29,3014,1334,7,2
2018-12-29,3014,1334,8,3
2018-12-29,3015,1402,1,9
2018-12-29,3016,1469,2,4
2018-12-29,3016,1469,6,4
2018-12-29,3016,1469,9,1
2018-12-29,3017,1473,5,6
2018-12-29,3018,1497,1,1
2018-12-29,3018,1497,4,3
2018-12-29,3019,1713,6,2
2018-12-29,3020,1817,6,7
2018-12-29,3020,1817,9,2
2018-12-29,3021,1830,5,5
2018-12-29,3021,1830,6,3
2018-12-29,3021,1830,7,3
2018-12-29,3022,1903,11,3
2018-12-29,3023,1982,4,4
2018-12-29,3023,1982,5,3
2018-12-30,3024,1046,6,7
2018-12-30,3025,1057,5,9
2018-12-30,3025,1057,7,9
2018-12-30,3026,1059,7,2
2018-12-30,3027,1071,6,5
2018-12-30,3028,1224,1,4
2018-12-30,3029,1428,11,1
2018-12-30,3030,1890,2,3
2018-12-30,3031,1981,1,2
2018-12-30,3031,1981,2,2
2018-12-31,3032,1139,2,2
2018-12-31,3033,1304,3,3
2018-12-31,3034,1406,9,2
2018-12-31,3035,1521,5,6
2018-12-31,3035,1521,7,2
2018-12-31,3036,1674,2,1
2018-12-31,3036,1674,9,7
2018-12-31,3037,1740,7,4
2018-12-31,3037,1740,9,3
2018-12-31,3038,1744,7,2
2018-12-31,3039,1758,7,8
2018-12-31,3040,1935,10,3
2018-12-31,3041,1956,5,4
2018-12-31,3041,1956,8,3
2019-01-01,3042,1096,4,3
2019-01-01,3043,1304,9,2
2019-01-01,3044,1738,5,3
2019-01-01,3044,1738,8,2
2019-01-01,3045,1739,4,8
2019-01-01,3046,1917,9,8
2019-01-01,3047,1958,9,2
2019-01-02,3048,1291,5,4
2019-01-02,3048,1291,7,1
2019-01-02,3048,1291,11,1
2019-01-02,3049,1362,1,2
2019-01-02,3050,1460,1,2
2019-01-02,3050,1460,5,9
2019-01-02,3051,1496,8,8
2019-01-02,3052,1843,4,3
2019-01-02,3053,1918,6,1
2019-01-03,3054,1001,1,8
2019-01-03,3054,1001,2,3
2019-01-03,3054,1001,3,6
2019-01-03,3054,1001,4,9
2019-01-03,3054,1001,10,3
2019-01-03,3055,1043,4,1
2019-01-03,3056,1054,4,2
2019-01-03,3057,1134,4,5
2019-01-03,3058,1144,7,9
2019-01-03,3059,1275,5,4
2019-01-03,3060,1457,11,1
2019-01-03,3061,1682,3,3
2019-01-03,3061,1682,4,1
2019-01-03,3061,1682,10,3
2019-01-03,3062,1724,2,7
2019-01-03,3062,1724,9,1
2019-01-03,3063,1788,5,6
2019-01-03,3063,1788,11,8
2019-01-03,3064,1819,9,1
2019-01-03,3064,1819,11,3
2019-01-03,3065,1989,4,2
2019-01-04,3066,1144,7,6
2019-01-04,3066,1144,10,4
2019-01-04,3067,1291,5,9
2019-01-04,3068,1294,1,2
2019-01-04,3068,1294,4,6
2019-01-04,3068,1294,11,2
2019-01-04,3069,1325,4,9
2019-01-04,3070,1387,1,1
2019-01-04,3070,1387,6,1
2019-01-04,3071,1413,11,5
2019-01-04,3072,1587,7,4
2019-01-04,3073,1753,6,1
2019-01-04,3074,1833,6,3
2019-01-04,3074,1833,8,3
2019-01-04,3075,1905,6,3
2019-01-05,3076,1110,2,1
2019-01-05,3077,1310,10,1
2019-01-05,3078,1327,7,1
2019-01-05,3079,1384,1,2
2019-01-05,3079,1384,5,7
2019-01-05,3080,1385,4,7
2019-01-05,3080,1385,8,6
2019-01-05,3081,1559,2,9
2019-01-05,3082,1589,5,3
2019-01-05,3083,1662,3,4
2019-01-06,3084,1089,3,4
2019-01-06,3085,1092,10,2
2019-01-06,3086,1103,4,5
2019-01-06,3087,1122,1,3
2019-01-06,3088,1157,2,1
2019-01-06,3088,1157,3,5
2019-01-06,3088,1157,6,2
2019-01-06,3088,1157,9,4
2019-01-06,3089,1400,4,1
2019-01-06,3089,1400,6,8
2019-01-06,3089,1400,10,1
2019-01-06,3089,1400,11,8
2019-01-06,3090,1427,9,3
2019-01-06,3090,1427,11,2
2019-01-06,3091,1482,7,9
2019-01-06,3092,1764,2,1
2019-01-07,3093,1155,2,3
2019-01-07,3094,1317,1,5
2019-01-07,3094,1317,10,3
2019-01-07,3095,1338,7,4
2019-01-07,3095,1338,10,3
2019-01-07,3096,1401,4,2
2019-01-07,3097,1748,11,1
2019-01-07,3098,1763,11,1
2019-01-08,3099,1055,5,7
2019-01-08,3099,1055,6,4
2019-01-08,3099,1055,10,4
2019-01-08,3099,1055,11,5
2019-01-08,3100,1196,1,3
2019-01-08,3100,1196,6,5
2019-01-08,3101,1297,2,2
2019-01-08,3101,1297,3,3
2019-01-08,3102,1405,8,1
2019-01-08,3103,1453,1,2
2019-01-08,3103,1453,11,4
2019-01-08,3104,1467,2,6
2019-01-08,3104,1467,7,8
2019-01-08,3105,1745,11,1
2019-01-08,3106,1761,8,4
2019-01-08,3107,1830,1,4
2019-01-08,3108,1854,2,2
2019-01-08,3109,1910,3,3
2019-01-08,3109,1910,8,2
2019-01-09,3110,1010,3,1
2019-01-09,3111,1045,1,3
2019-01-09,3112,1325,8,7
2019-01-09,3112,1325,11,6
2019-01-09,3113,1421,6,5
2019-01-09,3114,1615,3,9
2019-01-09,3114,1615,6,3
2019-01-09,3114,1615,10,4
2019-01-09,3115,1737,11,2
2019-01-09,3116,1879,2,1
2019-01-09,3116,1879,7,3
2019-01-09,3116,1879,9,3
2019-01-09,3117,1973,3,2
2019-01-10,3118,1223,10,2
2019-01-10,3119,1346,10,3
2019-01-10,3120,1536,10,4
2019-01-10,3121,1566,7,2
2019-01-10,3122,1584,1,2
2019-01-10,3122,1584,3,3
2019-01-10,3123,1725,4,8
2019-01-10,3124,1779,2,3
2019-01-10,3124,1779,4,7
2019-01-10,3124,1779,5,7
2019-01-10,3124,1779,6,4
2019-01-10,3124,1779,7,1
2019-01-10,3124,1779,9,5
2019-01-10,3124,1779,10,9
2019-01-11,3125,1166,2,1
2019-01-11,3126,1214,8,4
2019-01-11,3127,1248,5,2
2019-01-11,3128,1279,5,3
2019-01-12,3129,1106,2,2
2019-01-12,3129,1106,3,1
2019-01-12,3129,1106,7,3
2019-01-12,3130,1219,1,4
2019-01-12,3130,1219,5,4
2019-01-12,3130,1219,6,4
2019-01-12,3130,1219,9,2
2019-01-12,3131,1394,3,8
2019-01-12,3132,1402,8,8
2019-01-12,3133,1471,1,9
2019-01-12,3134,1511,6,2
2019-01-12,3135,1532,3,3
2019-01-12,3136,1618,1,4
2019-01-12,3137,1684,6,4
2019-01-12,3137,1684,7,4
2019-01-12,3137,1684,10,7
2019-01-12,3138,1763,2,2
2019-01-12,3138,1763,6,1
2019-01-12,3139,1960,11,2
2019-01-12,3140,1997,1,1
2019-01-12,3140,1997,3,2
2019-01-12,3140,1997,5,4
2019-01-12,3140,1997,11,2
2019-01-13,3141,1030,4,3
2019-01-13,3141,1030,6,1
2019-01-13,3141,1030,8,3
2019-01-13,3141,1030,10,6
2019-01-13,3141,1030,11,4
2019-01-13,3142,1077,2,4
2019-01-13,3143,1156,2,9
2019-01-13,3143,1156,4,1
2019-01-13,3143,1156,5,2
2019-01-13,3143,1156,7,4
2019-01-13,3143,1156,10,5
2019-01-13,3143,1156,11,9
2019-01-13,3144,1279,8,3
2019-01-13,3145,1370,4,7
2019-01-13,3146,1491,5,1
2019-01-13,3146,1491,11,2
2019-01-13,3147,1658,3,4
2019-01-13,3148,1985,1,5
2019-01-13,3148,1985,3,2
2019-01-14,3149,1020,5,4
2019-01-14,3150,1270,4,3
2019-01-14,3151,1425,5,5
2019-01-14,3151,1425,10,3
2019-01-14,3152,1453,2,1
2019-01-14,3152,1453,4,1
2019-01-14,3152,1453,9,1
2019-01-14,3152,1453,10,6
2019-01-14,3152,1453,11,4
2019-01-14,3153,1573,3,3
2019-01-14,3153,1573,6,3
2019-01-14,3154,1580,4,1
2019-01-14,3155,1612,3,5
2019-01-14,3155,1612,8,4
2019-01-14,3155,1612,9,4
2019-01-15,3156,1748,6,2
2019-01-15,3157,1833,1,3
2019-01-15,3157,1833,7,9
2019-01-15,3157,1833,8,3
2019-01-15,3158,1950,11,2
2019-01-15,3159,1994,5,2
2019-01-15,3159,1994,8,3
2019-01-15,3159,1994,11,4
2019-01-16,3160,1442,10,2
2019-01-16,3161,1510,6,2
2019-01-16,3162,1512,3,1
2019-01-16,3162,1512,5,7
2019-01-16,3163,1621,2,5
2019-01-16,3164,1719,8,8
2019-01-16,3165,1731,9,1
2019-01-16,3166,1820,4,4
2019-01-16,3166,1820,9,2
2019-01-16,3167,1881,10,8
2019-01-17,3168,1117,1,6
2019-01-17,3168,1117,2,2
2019-01-17,3168,1117,7,1
2019-01-17,3169,1186,6,4
2019-01-17,3170,1194,10,9
2019-01-17,3171,1348,3,1
2019-01-17,3172,1491,9,1
2019-01-17,3173,1525,2,2
2019-01-17,3174,1683,6,1
2019-01-17,3175,1714,2,1
2019-01-17,3175,1714,7,6
2019-01-17,3176,1750,7,1
2019-01-17,3177,1797,6,3
2019-01-17,3177,1797,9,8
2019-01-17,3177,1797,11,9
2019-01-18,3178,1097,1,1
2019-01-18,3178,1097,6,3
2019-01-18,3178,1097,11,6
2019-01-18,3179,1176,1,7
2019-01-18,3179,1176,9,3
2019-01-18,3179,1176,11,1
2019-01-18,3180,1252,1,1
2019-01-18,3180,1252,3,9
2019-01-18,3180,1252,11,3
2019-01-18,3181,1347,1,3
2019-01-18,3182,1357,2,4
2019-01-18,3182,1357,4,6
2019-01-18,3183,1485,8,2
2019-01-18,3184,1538,2,1
2019-01-18,3184,1538,5,6
2019-01-18,3185,1743,10,3
2019-01-18,3186,1801,5,4
2019-01-18,3186,1801,10,2
2019-01-18,3187,1842,8,3
2019-01-18,3188,1881,5,1
2019-01-18,3188,1881,6,4
2019-01-18,3188,1881,11,2
2019-01-18,3189,1967,7,2
2019-01-19,3190,1035,8,8
2019-01-19,3191,1040,3,3
2019-01-19,3192,1288,6,5
2019-01-19,3193,1621,7,7
2019-01-19,3194,1688,8,1
2019-01-19,3195,1987,2,8
2019-01-19,3195,1987,9,2
2019-01-20,3196,1150,4,7
2019-01-20,3197,1194,6,3
2019-01-20,3198,1342,10,5
2019-01-20,3199,1508,2,1
2019-01-20,3200,1711,9,8
2019-01-21,3201,1155,5,9
2019-01-21,3202,1184,7,3
2019-01-21,3203,1220,4,8
2019-01-21,3204,1277,5,3
2019-01-21,3204,1277,8,3
2019-01-21,3205,1334,5,1
2019-01-21,3206,1524,6,6
2019-01-21,3207,1528,1,4
2019-01-21,3207,1528,10,6
2019-01-21,3208,1554,9,3
2019-01-21,3208,1554,10,4
2019-01-21,3208,1554,11,1
2019-01-21,3209,1559,6,2
2019-01-21,3210,1700,10,4
2019-01-21,3211,1712,2,3
2019-01-21,3212,1865,4,9
2019-01-21,3212,1865,6,6
2019-01-21,3212,1865,10,7
2019-01-21,3212,1865,11,4
2019-01-21,3213,1990,6,3
2019-01-21,3214,1996,5,2
2019-01-22,3215,1015,11,1
2019-01-22,3216,1128,8,3
2019-01-22,3217,1301,3,2
2019-01-22,3217,1301,7,1
2019-01-22,3218,1310,2,3
2019-01-22,3218,1310,5,2
2019-01-22,3218,1310,11,1
2019-01-22,3219,1331,6,4
2019-01-22,3220,1370,2,3
2019-01-22,3220,1370,3,2
2019-01-22,3220,1370,6,3
2019-01-22,3221,1441,1,2
2019-01-22,3222,1585,6,2
2019-01-22,3223,1778,10,4
2019-01-22,3224,1883,1,2
2019-01-22,3224,1883,4,2
2019-01-22,3224,1883,7,3
2019-01-23,3225,1018,1,2
2019-01-23,3225,1018,2,2
2019-01-23,3226,1362,8,4
2019-01-23,3227,1459,2,2
2019-01-23,3227,1459,9,8
2019-01-23,3228,1998,1,3
2019-01-23,3228,1998,3,8
2019-01-23,3228,1998,9,1
2019-01-24,3229,1029,9,1
2019-01-24,3230,1161,4,5
2019-01-24,3230,1161,5,2
2019-01-24,3230,1161,6,1
2019-01-24,3230,1161,10,5
2019-01-24,3230,1161,11,2
2019-01-24,3231,1382,3,1
2019-01-24,3231,1382,6,1
2019-01-24,3232,1538,11,4
2019-01-24,3233,1552,9,3
2019-01-24,3234,1765,3,9
2019-01-24,3235,1910,2,4
2019-01-25,3236,1066,3,1
2019-01-25,3236,1066,5,4
2019-01-25,3237,1102,6,4
2019-01-25,3237,1102,9,5
2019-01-25,3238,1121,5,3
2019-01-25,3238,1121,9,1
2019-01-25,3239,1127,8,4
2019-01-25,3239,1127,11,4
2019-01-25,3240,1138,8,3
2019-01-25,3241,1527,2,3
2019-01-25,3242,1615,3,4
2019-01-25,3242,1615,4,1
2019-01-25,3242,1615,7,2
2019-01-25,3242,1615,10,8
2019-01-25,3243,1800,7,4
2019-01-25,3244,1832,4,2
2019-01-25,3244,1832,5,2
2019-01-25,3244,1832,9,2
2019-01-25,3245,1846,4,3
2019-01-25,3245,1846,5,3
2019-01-25,3246,1959,2,4
2019-01-25,3246,1959,5,7
2019-01-25,3246,1959,7,2
2019-01-25,3246,1959,10,3
2019-01-25,3247,1995,5,3
2019-01-26,3248,1009,9,9
2019-01-26,3249,1034,7,3
2019-01-26,3250,1126,8,4
2019-01-26,3250,1126,9,2
2019-01-26,3251,1238,9,4
2019-01-26,3252,1263,2,4
2019-01-26,3253,1288,2,3
2019-01-26,3253,1288,6,2
2019-01-26,3253,1288,8,6
2019-01-26,3253,1288,9,3
2019-01-26,3253,1288,10,3
2019-01-26,3254,1546,1,9
2019-01-26,3254,1546,6,4
2019-01-26,3254,1546,8,2
2019-01-26,3255,1751,6,3
2019-01-26,3256,1771,11,8
2019-01-26,3257,1789,7,1
2019-01-26,3258,1794,9,4
2019-01-26,3259,1888,7,3
2019-01-26,3259,1888,10,9
2019-01-26,3260,1897,10,2
2019-01-26,3261,1997,4,2
2019-01-26,3261,1997,6,3
2019-01-27,3262,1479,3,8
2019-01-27,3262,1479,5,2
2019-01-27,3262,1479,7,4
2019-01-27,3262,1479,11,3
2019-01-27,3263,1622,10,4
2019-01-27,3263,1622,11,1
2019-01-27,3264,1716,3,4
2019-01-27,3264,1716,10,2
2019-01-27,3265,1721,2,3
2019-01-27,3265,1721,5,3
2019-01-27,3266,1802,10,3
2019-01-27,3267,1814,3,6
2019-01-28,3268,1043,10,1
2019-01-28,3269,1110,11,9
2019-01-28,3270,1232,7,6
2019-01-28,3271,1389,1,3
2019-01-28,3271,1389,10,9
2019-01-28,3272,1552,2,1
2019-01-28,3272,1552,5,3
2019-01-28,3272,1552,6,7
2019-01-28,3273,1758,10,9
2019-01-28,3274,1784,1,4
2019-01-28,3274,1784,10,1
2019-01-28,3275,1877,6,2
2019-01-28,3275,1877,10,3
2019-01-28,3276,1879,8,4
2019-01-29,3277,1260,9,6
2019-01-29,3278,1322,8,5
2019-01-29,3279,1351,8,2
2019-01-29,3280,1555,6,4
2019-01-29,3281,1838,3,2
2019-01-29,3282,1873,7,4
2019-01-30,3283,1010,10,2
2019-01-30,3283,1010,11,7
